reference_id,deposit_status,assigned,recieved_at,university,i20_status,created_at,modified_at
1411199,Yes,"Catherine Donahue, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1411200,Yes,"Palak Joshi, Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1411205,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1411206,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1411213,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1411218,Yes,"Brooke Armstrong, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1411234,No,Aliia Raitova,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1411257,Yes,"Catherine Donahue, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1411291,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1411292,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1411299,No,Prince Tetteh,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1411301,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1411302,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1411305,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1411308,Yes,"Catherine Donahue, Madeline Schurman",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1411310,Yes,Prince Tetteh,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1411321,Yes,"Brooke Armstrong, Catherine Donahue, Palak Joshi, Fnu Mounika",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1411322,Yes,"Catherine Donahue, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1411421,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1411435,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1411442,Yes,"Palak Joshi, Alexander Mikhailov",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1411459,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1411460,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1411492,Yes,"Naresh Dama, Aaron Greenberg",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1411501,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1411503,No,"Catherine Donahue, Anna Kluemke, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1411505,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1411510,Yes,"Catherine Donahue, Fnu Mounika",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1411516,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1411914,Yes,"Catherine Donahue, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1411915,Yes,"Brooke Armstrong, Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1411930,Yes,"Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1411932,No,"Catherine Donahue, Palak Joshi, Gowri Manokari, Fnu Mounika",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1411943,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1411944,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1411945,Yes,"Palak Joshi, Anna Kluemke",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1411947,Yes,"Naresh Dama, Victoria Dieckman",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1411951,Yes,"Naresh Dama, Victoria Dieckman, Alexander Mikhailov",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1411958,Yes,"Naresh Dama, Catherine Donahue",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1411962,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1411963,Yes,"Victoria Dieckman, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1412030,Yes,"Catherine Donahue, Palak Joshi, Yewon Kim, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1412106,No,"Catherine Donahue, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1412199,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1412204,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1412238,Yes,"Catherine Donahue, Palak Joshi, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1412249,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1412254,Yes,"Catherine Donahue, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1412256,Yes,"Catherine Donahue, Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1412257,Yes,"Catherine Donahue, Fnu Mounika, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1412259,Yes,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1412262,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1412264,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1412272,Yes,"Palak Joshi, Anna Kluemke",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1412485,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1412495,Yes,"Catherine Donahue, Palak Joshi, Fnu Mounika, Lavanya Thulasigam",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1412498,Yes,"Palak Joshi, Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1412503,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1412506,Yes,"Anna Kluemke, Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1412507,Yes,"Catherine Donahue, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1412509,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1412514,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1412515,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1412602,Yes,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1412609,Yes,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1412624,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1412640,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1412641,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1412643,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1412647,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1412697,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1412702,Yes,"Catherine Donahue, Fnu Mounika",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1412703,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1412707,Yes,"Catherine Donahue, Fnu Mounika, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1412775,Yes,"Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1412793,Yes,"Naresh Dama, Victoria Dieckman, Anna Kluemke",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1412801,Yes,"Palak Joshi, Alexander Mikhailov",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1412808,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1412883,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1412948,Yes,"Victoria Dieckman, Yewon Kim",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1412950,Yes,Prince Tetteh,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1412953,Yes,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1412954,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1412955,Yes,"Brooke Armstrong, Rebecca Bahan, Naresh Dama, Catherine Donahue, Jim House",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1412965,Yes,"Catherine Donahue, Divya Jhingan",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1412979,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1412984,Yes,"Victoria Dieckman, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1412985,Yes,"Palak Joshi, Anna Kluemke",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413051,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1413059,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1413150,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1413157,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1413162,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1413174,Yes,"Catherine Donahue, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413184,Yes,"Catherine Donahue, Lavanya Thulasigam",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413190,Yes,"Anna Kluemke, Jason Marquart, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413195,Yes,"Rebecca Bahan, Catherine Donahue",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413196,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1413199,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1413221,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413222,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1413223,Yes,"Anna Kluemke, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413225,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1413284,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1413290,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1413292,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1413352,Yes,"Naresh Dama, Aaron Greenberg",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413358,Yes,"Palak Joshi, Anna Kluemke, Alexander Mikhailov",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413359,No,"Brooke Armstrong, Catherine Donahue, Anna Kluemke, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413360,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1413362,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1413363,Yes,"Palak Joshi, Alexander Mikhailov",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413390,Yes,"Palak Joshi, Anna Kluemke",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413393,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1413402,No,"Catherine Donahue, Fnu Mounika",2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1413405,Yes,"Catherine Donahue, Anna Kluemke, Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413408,Yes,"Naresh Dama, Aaron Greenberg, Jason Marquart, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413436,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413458,No,"Victoria Dieckman, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413461,Yes,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413584,No,"Catherine Donahue, Fnu Mounika",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413588,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1413592,No,"Catherine Donahue, Fnu Mounika",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413594,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1413606,Yes,"Brooke Armstrong, Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413630,Yes,"Catherine Donahue, Yewon Kim",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413631,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1413634,Yes,"Victoria Dieckman, Jason Marquart, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413636,No,"Brooke Armstrong, Catherine Donahue",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413674,No,Prince Tetteh,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1413678,No,"Catherine Donahue, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413720,Yes,"Brooke Armstrong, Naresh Dama, Victoria Dieckman",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413723,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1413728,No,"Naresh Dama, Palak Joshi, Alexander Mikhailov",2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1413731,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1413732,Yes,"Rebecca Bahan, Jim House, Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413733,Yes,"Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413744,Yes,"Anna Kluemke, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413746,Yes,"Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413749,Yes,"Naresh Dama, Aaron Greenberg",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413828,Yes,"Rebecca Bahan, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413829,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1413830,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1413836,Yes,"Rebecca Bahan, Naresh Dama, Victoria Dieckman, Catherine Donahue",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413843,Yes,"Catherine Donahue, Yewon Kim",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413894,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1413897,Yes,"Brooke Armstrong, Rebecca Bahan, Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413937,No,"Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1413963,No,Prince Tetteh,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1413965,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1413969,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1413986,Yes,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1413998,Yes,"Rebecca Bahan, Naresh Dama, Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1414122,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414123,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414128,Yes,"Rebecca Bahan, Catherine Donahue, Fnu Mounika",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1414130,Yes,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1414135,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414147,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414151,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414152,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414163,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414267,Yes,"Catherine Donahue, Madeline Schurman, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1414268,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414270,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414272,No,Palak Joshi,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414276,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414289,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414291,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414294,Yes,"Catherine Donahue, Palak Joshi, Lavanya Thulasigam",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1414301,No,"Yewon Kim, Madeline Schurman, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1414309,Yes,"Catherine Donahue, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1414405,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414409,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414417,Yes,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414428,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414429,No,"Victoria Dieckman, Palak Joshi, Lavanya Thulasigam",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1414455,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414508,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414523,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414552,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414560,Yes,"Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1414561,Yes,"Anna Kluemke, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1414562,Yes,"Naresh Dama, Victoria Dieckman, Anna Kluemke",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1414565,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414568,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414571,No,"Catherine Donahue, Yewon Kim, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1414592,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414595,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414599,Yes,"Brooke Armstrong, Naresh Dama, Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1414606,Yes,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1414637,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414657,Yes,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414670,No,"Brooke Armstrong, Catherine Donahue, Fnu Mounika",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1414674,No,Aliia Raitova,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414681,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414684,No,"Catherine Donahue, Palak Joshi",2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414886,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414928,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414942,Yes,"Rebecca Bahan, Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1414944,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414959,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414973,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1414978,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1415042,No,"Naresh Dama, Catherine Donahue",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1415062,Yes,"Catherine Donahue, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1415288,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1415312,Yes,"Naresh Dama, Aaron Greenberg",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1415317,Yes,"Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1415320,No,Palak Joshi,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1415331,Yes,"Catherine Donahue, Jason Marquart, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1415339,Yes,"Palak Joshi, Anna Kluemke",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1415349,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1415359,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
